Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Churned,AvgOrderValue,UniqueProducts,UniqueCountries,Log_Recency,Log_Frequency,Log_Monetary,Cluster,Segment,ChurnProbability,ChurnRisk
12544,36,1,372.7,4,1,2,7,0,19.62,19,1,3.6109179126442243,0.6931471805599453,5.923453336491439,1,Loyal Customers,0.053,Low
12545,75,2,1000.39,3,2,3,8,0,20.01,42,1,4.330733340286331,1.0986122886681098,6.9091443138264115,1,Loyal Customers,0.582,Medium
12546,47,2,1161.5,4,2,3,9,0,16.83,59,1,3.871201010907891,1.0986122886681098,7.058328137461511,1,Loyal Customers,0.073,Low
12547,198,3,383.58,2,3,2,7,1,18.27,13,1,5.293304824724492,1.3862943611198906,5.952151829722441,0,Lost Customers,0.954,High
12548,166,1,95.2,3,1,1,5,1,19.04,5,1,5.117993812416755,0.6931471805599453,4.566429357671661,0,Lost Customers,0.702,High
12549,576,6,1575.68,1,4,4,9,1,32.16,38,1,6.3578422665081,1.9459101490553132,7.363076649441731,3,At Risk,0.982,High
12550,79,1,964.83,3,1,3,7,0,16.93,57,1,4.382026634673881,0.6931471805599453,6.872987835288763,1,Loyal Customers,0.625,Medium
12551,358,1,168.0,2,1,1,4,1,16.8,10,1,5.883322388488279,0.6931471805599453,5.1298987149230735,0,Lost Customers,0.994,High
12552,39,2,437.82,4,2,2,8,0,21.89,20,1,3.6888794541139363,1.0986122886681098,6.084089306213804,1,Loyal Customers,0.082,Low
12553,8,12,4608.75,5,5,5,15,0,19.36,109,1,2.1972245773362196,2.5649493574615367,8.435928904585275,2,Champions,0.003,Low
12554,449,1,468.5,1,1,2,4,1,18.02,26,1,6.1092475827643655,0.6931471805599453,6.1516682986483175,0,Lost Customers,0.998,High
12555,682,1,129.23,1,1,1,3,1,129.23,1,1,6.52649485957079,0.6931471805599453,4.869302117979612,0,Lost Customers,0.998,High
12556,50,2,599.56,4,2,2,8,0,5.04,100,1,3.9318256327243257,1.0986122886681098,6.397862553264747,1,Loyal Customers,0.166,Low
12557,16,8,18096.14,5,4,5,14,0,341.44,15,1,2.833213344056216,2.1972245773362196,9.803509193719131,2,Champions,0.004,Low
12558,8,1,269.96,5,1,1,7,0,24.54,11,1,2.1972245773362196,0.6931471805599453,5.601971208509516,1,Loyal Customers,0.01,Low
12559,311,2,561.71,2,2,2,6,1,26.75,21,1,5.7430031878094825,1.0986122886681098,6.33276439774036,0,Lost Customers,0.981,High
12560,5,3,2134.01,5,3,4,12,0,20.32,91,1,1.791759469228055,1.3862943611198906,7.666226609492505,1,Loyal Customers,0.011,Low
12561,303,1,238.85,2,1,1,4,1,14.93,16,1,5.717027701406222,0.6931471805599453,5.480013727948073,0,Lost Customers,0.995,High
12562,8,9,4966.92,5,5,5,15,0,23.99,113,1,2.1972245773362196,2.302585092994046,8.510756520424078,2,Champions,0.004,Low
12563,409,1,249.24,2,1,1,4,1,19.17,13,1,6.016157159698354,0.6931471805599453,5.522420457356946,0,Lost Customers,0.996,High
12564,261,1,456.9,2,1,2,5,1,21.76,21,1,5.568344503761097,0.6931471805599453,6.12665081966305,0,Lost Customers,0.977,High
12565,289,1,145.92,2,1,1,4,1,16.21,9,1,5.66988092298052,0.6931471805599453,4.989888220951467,0,Lost Customers,0.993,High
12566,86,1,351.65,3,1,2,6,0,18.51,19,1,4.465908118654584,0.6931471805599453,5.865476063654188,0,Lost Customers,0.391,Medium
12567,23,15,11767.48,4,5,5,14,0,21.16,365,1,3.1780538303479458,2.772588722239781,9.37318005002864,2,Champions,0.004,Low
12568,645,1,70.0,1,1,1,3,1,14.0,5,1,6.470799503782602,0.6931471805599453,4.2626798770413155,0,Lost Customers,0.994,High
12569,2,32,4124.69,5,5,5,15,0,21.94,92,1,1.0986122886681098,3.4965075614664802,8.324988557507531,2,Champions,0.003,Low
12570,682,1,77.52,1,1,1,3,1,77.52,1,1,6.52649485957079,0.6931471805599453,4.3633533694082605,0,Lost Customers,0.997,High
12571,40,2,519.61,4,2,2,8,0,15.28,31,1,3.713572066704308,1.0986122886681098,6.255001200981438,1,Loyal Customers,0.091,Low
12572,9,2,1020.42,5,2,3,10,0,17.01,53,1,2.302585092994046,1.0986122886681098,6.928949094989139,1,Loyal Customers,0.009,Low
12573,227,5,717.41,2,4,3,9,1,6.03,107,1,5.429345628954441,1.791759469228055,6.577040436712936,3,At Risk,0.961,High
12574,316,1,218.45,2,1,1,4,1,19.86,11,1,5.75890177387728,0.6931471805599453,5.391124416134243,0,Lost Customers,0.996,High
12575,457,2,622.82,1,2,3,6,1,16.39,34,1,6.126869184114185,1.0986122886681098,6.435861865217934,0,Lost Customers,0.994,High
12576,36,8,2142.72,4,4,4,12,0,15.09,114,1,3.6109179126442243,2.1972245773362196,7.670297916647234,2,Champions,0.069,Low
12577,35,8,1617.1,4,4,4,12,0,5.43,259,1,3.58351893845611,2.1972245773362196,7.389007900405763,3,At Risk,0.074,Low
12578,21,4,4642.45,4,3,5,12,0,26.99,149,1,3.091042453358316,1.6094379124341003,8.443212903418239,1,Loyal Customers,0.151,Low
12579,78,1,440.42,3,1,2,6,0,15.19,29,1,4.3694478524670215,0.6931471805599453,6.0899968031722285,0,Lost Customers,0.437,Medium
12580,247,2,1052.9,2,2,3,7,1,18.15,52,1,5.5134287461649825,1.0986122886681098,6.960252847939891,3,At Risk,0.932,High
12581,40,1,197.71,4,1,1,6,0,13.18,15,1,3.713572066704308,0.6931471805599453,5.291846475417725,1,Loyal Customers,0.049,Low
12582,239,4,1980.4,2,3,4,9,1,19.23,88,1,5.480638923341991,1.6094379124341003,7.59155894453893,3,At Risk,0.929,High
12583,3,27,13591.58,5,5,5,15,0,30.47,141,1,1.3862943611198906,3.332204510175204,9.517279334601431,2,Champions,0.003,Low
12584,4,9,2338.15,5,5,4,14,0,24.36,44,1,1.6094379124341003,2.302585092994046,7.757542894498013,2,Champions,0.003,Low
12585,234,2,2040.1,2,2,4,8,1,23.45,77,1,5.459585514144159,1.0986122886681098,7.621244157199997,3,At Risk,0.881,High
12586,17,4,2062.67,5,3,4,12,0,21.94,82,1,2.8903717578961645,1.6094379124341003,7.632241230097758,1,Loyal Customers,0.012,Low
12587,8,1,144.0,5,1,1,7,0,36.0,4,1,2.1972245773362196,0.6931471805599453,4.976733742420574,1,Loyal Customers,0.014,Low
12588,39,4,958.78,4,3,3,10,0,20.84,31,1,3.6888794541139363,1.6094379124341003,6.866704091532522,1,Loyal Customers,0.07,Low
12589,29,8,4695.66,4,4,5,13,0,26.09,121,1,3.4011973816621555,2.1972245773362196,8.454606896777193,2,Champions,0.064,Low
12590,211,2,9864.26,2,2,5,9,1,145.06,68,1,5.356586274672012,1.0986122886681098,9.196774773912752,3,At Risk,0.796,High
12591,317,3,1338.95,2,3,4,9,1,19.69,63,1,5.762051382780177,1.3862943611198906,7.200387578815958,3,At Risk,0.918,High
12592,92,5,2582.66,3,4,4,11,1,31.88,42,1,4.532599493153256,1.791759469228055,7.856962277297855,3,At Risk,0.596,Medium
12593,109,3,418.1,3,3,2,8,1,19.91,14,1,4.700480365792417,1.3862943611198906,6.038109554931026,0,Lost Customers,0.568,Medium
12594,38,15,5090.11,4,5,5,14,0,25.58,78,1,3.6635616461296463,2.772588722239781,8.535251160425936,2,Champions,0.003,Low
12595,505,1,299.02,1,1,2,4,1,15.74,19,1,6.226536669287466,0.6931471805599453,5.703849139100744,0,Lost Customers,0.997,High
12596,51,2,618.27,4,2,3,9,0,22.9,25,1,3.9512437185814275,1.0986122886681098,6.428541364981557,1,Loyal Customers,0.046,Low
12597,19,4,3811.22,5,3,5,13,0,18.5,184,1,2.995732273553991,1.6094379124341003,8.245966975595675,1,Loyal Customers,0.018,Low
12598,10,11,4534.09,5,5,5,15,0,22.01,130,1,2.3978952727983707,2.4849066497880004,8.419600207997298,2,Champions,0.004,Low
12599,29,13,2296.72,4,5,4,13,0,17.27,47,1,3.4011973816621555,2.6390573296152584,7.739672605902305,2,Champions,0.041,Low
12600,29,21,4967.42,4,5,5,14,0,38.21,53,1,3.4011973816621555,3.091042453358316,8.510857161102722,2,Champions,0.004,Low
12601,190,6,681.26,2,4,3,9,1,20.04,24,1,5.25227342804663,1.9459101490553132,6.525410816864686,3,At Risk,0.951,High
12602,59,1,153.12,4,1,1,6,0,12.76,12,1,4.0943445622221,0.6931471805599453,5.037731519757957,0,Lost Customers,0.056,Low
12603,22,1,739.2,4,1,3,8,0,369.6,2,1,3.1354942159291497,0.6931471805599453,6.606920419952056,1,Loyal Customers,0.128,Low
12604,79,2,254.18,3,2,1,6,0,15.89,15,1,4.382026634673881,1.0986122886681098,5.541969178493598,0,Lost Customers,0.677,High
12605,376,4,1232.95,2,3,4,9,1,16.22,63,1,5.932245187448011,1.6094379124341003,7.117975685005857,3,At Risk,0.917,High
12606,682,1,21.0,1,1,1,3,1,21.0,1,1,6.52649485957079,0.6931471805599453,3.091042453358316,0,Lost Customers,0.997,High
12607,60,1,1579.51,3,1,4,8,0,15.64,101,1,4.110873864173311,0.6931471805599453,7.3655028587473295,1,Loyal Customers,0.498,Medium
12608,405,1,415.79,2,1,2,5,1,25.99,16,1,6.0063531596017325,0.6931471805599453,6.03258249782888,0,Lost Customers,0.969,High
12609,78,9,3435.86,3,5,5,13,0,19.63,129,1,4.3694478524670215,2.302585092994046,8.14231354282266,3,At Risk,0.277,Low
12610,23,5,2099.54,4,4,4,12,0,19.81,85,1,3.1780538303479458,1.791759469228055,7.6499497335130995,1,Loyal Customers,0.039,Low
12611,52,1,1193.32,4,1,3,8,0,18.36,65,1,3.970291913552122,0.6931471805599453,7.085332264745334,1,Loyal Customers,0.25,Low
12612,74,1,704.04,3,1,3,7,0,37.05,19,1,4.31748811353631,0.6931471805599453,6.558254538791405,1,Loyal Customers,0.454,Medium
12613,57,10,6817.37,4,5,5,14,0,20.91,218,1,4.060443010546419,2.3978952727983707,8.827375719339203,2,Champions,0.002,Low
12614,278,1,315.6,2,1,2,5,1,15.78,20,1,5.631211781821365,0.6931471805599453,5.757639147446912,0,Lost Customers,0.969,High
12615,2,8,5740.98,5,4,5,14,0,21.26,198,1,1.0986122886681098,2.1972245773362196,8.655559377568013,2,Champions,0.002,Low
12616,95,3,1131.1,3,3,3,9,1,20.95,32,1,4.564348191467836,1.3862943611198906,7.031829594084064,3,At Risk,0.613,Medium
12617,29,1,352.98,4,1,2,7,0,8.61,39,1,3.4011973816621555,0.6931471805599453,5.869240414362608,1,Loyal Customers,0.071,Low
12618,22,1,177.31,4,1,1,6,0,16.12,11,1,3.1354942159291497,0.6931471805599453,5.183523608545955,1,Loyal Customers,0.048,Low
12619,16,10,3781.38,5,5,5,15,0,37.81,55,1,2.833213344056216,2.3978952727983707,8.238108720109691,2,Champions,0.004,Low
12620,15,3,1339.41,5,3,4,12,0,14.56,89,1,2.772588722239781,1.3862943611198906,7.20073081629489,1,Loyal Customers,0.004,Low
12621,2,35,24311.2,5,5,5,15,0,32.16,344,1,1.0986122886681098,3.58351893845611,10.098733560953052,2,Champions,0.004,Low
12622,232,1,180.1,2,1,1,4,1,16.37,11,1,5.4510384535657,0.6931471805599453,5.199049364889368,0,Lost Customers,0.996,High
12623,276,7,3747.84,2,4,5,11,1,21.66,112,1,5.6240175061873385,2.0794415416798357,8.229201737777698,3,At Risk,0.918,High
12624,106,2,641.13,3,2,3,8,1,16.87,36,1,4.672828834461906,1.0986122886681098,6.464790775403018,3,At Risk,0.556,Medium
12625,212,4,5164.88,2,3,5,10,1,28.22,144,1,5.3612921657094255,1.6094379124341003,8.549830744582277,3,At Risk,0.901,High
12626,23,9,6620.48,4,5,5,14,0,22.52,232,1,3.1780538303479458,2.302585092994046,8.798074188898816,2,Champions,0.002,Low
12627,11,7,4478.53,5,4,5,14,0,19.47,162,1,2.4849066497880004,2.0794415416798357,8.407273409191232,2,Champions,0.002,Low
12628,4,3,786.46,5,3,3,11,0,19.18,34,1,1.6094379124341003,1.3862943611198906,6.668812575758953,1,Loyal Customers,0.007,Low
12629,386,2,1558.22,2,2,4,8,1,34.63,40,1,5.958424693029782,1.0986122886681098,7.3519409752019005,3,At Risk,0.862,High
12630,10,2,1270.88,5,2,4,11,0,19.86,60,1,2.3978952727983707,1.0986122886681098,7.1482513998271635,1,Loyal Customers,0.018,Low
12631,57,6,3481.57,4,4,5,13,0,19.02,131,1,4.060443010546419,1.9459101490553132,8.155525805954461,3,At Risk,0.046,Low
12632,521,2,804.88,1,2,3,6,1,23.0,32,1,6.257667587882639,1.0986122886681098,6.691934848047708,0,Lost Customers,0.995,High
12633,59,7,5678.16,4,4,5,13,0,18.56,220,1,4.0943445622221,2.0794415416798357,8.644558613454844,2,Champions,0.053,Low
12634,536,2,490.0,1,2,2,5,1,24.5,20,1,6.285998094508865,1.0986122886681098,6.19644412779452,0,Lost Customers,0.996,High
12635,90,4,2930.41,3,3,5,11,0,16.37,159,1,4.51085950651685,1.6094379124341003,7.983238814926674,3,At Risk,0.326,Low
12636,739,1,141.0,1,1,1,3,1,141.0,1,1,6.606650186198215,0.6931471805599453,4.955827057601261,0,Lost Customers,0.997,High
12637,67,12,8283.81,3,5,5,13,0,13.49,295,1,4.219507705176107,2.5649493574615367,9.02217899658623,2,Champions,0.39,Medium
12638,33,2,921.49,4,2,3,9,0,19.2,47,1,3.5263605246161616,1.0986122886681098,6.827076535747527,1,Loyal Customers,0.045,Low
12639,239,3,1312.37,2,3,4,9,1,20.51,58,1,5.480638923341991,1.3862943611198906,7.180351632015873,3,At Risk,0.915,High
12640,24,3,1174.58,4,3,3,10,0,22.16,47,1,3.2188758248682006,1.3862943611198906,7.06951692181073,1,Loyal Customers,0.057,Low
12641,115,1,185.9,3,1,1,5,1,18.59,10,1,4.7535901911063645,0.6931471805599453,5.230573714461517,0,Lost Customers,0.605,Medium
12642,25,3,1013.26,4,3,3,10,0,21.56,39,1,3.258096538021482,1.3862943611198906,6.9219145615400475,1,Loyal Customers,0.059,Low
12643,128,12,8304.82,3,5,5,13,1,162.84,14,1,4.859812404361672,2.5649493574615367,9.024711752874731,2,Champions,0.545,Medium
12644,130,4,1918.49,3,3,4,10,1,17.28,106,1,4.875197323201151,1.6094379124341003,7.559814804737258,3,At Risk,0.578,Medium
12645,34,8,3539.3,4,4,5,13,0,22.12,111,1,3.5553480614894135,2.1972245773362196,8.171966748299813,2,Champions,0.05,Low
12646,5,2,1346.97,5,2,4,11,0,29.93,43,1,1.791759469228055,1.0986122886681098,7.206355036031724,1,Loyal Customers,0.018,Low
12647,22,36,16955.55,4,5,5,14,0,32.92,240,1,3.1354942159291497,3.6109179126442243,9.738409468841958,2,Champions,0.003,Low
12648,155,4,1112.0,3,3,3,9,1,17.11,38,1,5.049856007249537,1.6094379124341003,7.014814351275545,3,At Risk,0.685,High
12649,107,8,2294.65,3,4,4,11,1,19.45,94,1,4.68213122712422,2.1972245773362196,7.738771306795058,3,At Risk,0.778,High
12650,3,1,314.44,5,1,2,8,0,15.72,20,1,1.3862943611198906,0.6931471805599453,5.753968489569372,1,Loyal Customers,0.011,Low
12651,335,4,377.75,2,3,2,7,1,12.59,30,1,5.817111159963204,1.6094379124341003,5.9368763568235785,0,Lost Customers,0.963,High
12652,331,2,1017.03,2,2,3,7,1,19.94,51,2,5.805134968916488,1.0986122886681098,6.925624666224383,3,At Risk,0.937,High
12653,149,3,4160.83,3,3,5,11,1,48.38,76,1,5.0106352940962555,1.3862943611198906,8.333710160372133,3,At Risk,0.519,Medium
12654,11,5,601.98,5,4,2,11,0,15.84,31,1,2.4849066497880004,1.791759469228055,6.401884028681278,1,Loyal Customers,0.035,Low
12655,424,1,261.35,1,1,1,3,1,16.33,16,1,6.052089168924417,0.6931471805599453,5.569679490132721,0,Lost Customers,0.997,High
12656,17,8,6407.83,5,4,5,14,0,25.94,174,1,2.8903717578961645,2.1972245773362196,8.765432005953489,2,Champions,0.002,Low
12657,11,4,1643.18,5,3,4,12,0,34.96,35,1,2.4849066497880004,1.6094379124341003,7.4049970586737315,1,Loyal Customers,0.014,Low
12658,19,1,686.05,5,1,3,9,0,19.06,36,1,2.995732273553991,0.6931471805599453,6.532407069777784,1,Loyal Customers,0.025,Low
12659,30,1,91.68,4,1,1,6,0,18.34,5,1,3.4339872044851463,0.6931471805599453,4.529152699564175,1,Loyal Customers,0.046,Low
12660,11,1,245.1,5,1,1,7,0,18.85,13,1,2.4849066497880004,0.6931471805599453,5.50573795739701,1,Loyal Customers,0.01,Low
12661,436,1,162.0,1,1,1,3,1,14.73,11,1,6.07993319509559,0.6931471805599453,5.093750200806762,0,Lost Customers,0.994,High
12662,1,20,6726.54,5,5,5,15,0,17.2,163,1,0.6931471805599453,3.044522437723423,8.81396482832846,2,Champions,0.003,Low
12663,625,2,239.4,1,2,1,4,1,23.94,9,1,6.439350371100098,1.0986122886681098,5.4823042026610525,0,Lost Customers,0.997,High
12664,8,11,6070.04,5,5,5,15,0,134.89,10,1,2.1972245773362196,2.4849066497880004,8.711285203809107,2,Champions,0.007,Low
12665,325,3,313.6,2,3,2,7,1,18.45,13,1,5.786897381366708,1.3862943611198906,5.751301990624177,0,Lost Customers,0.96,High
12666,394,1,1248.42,2,1,4,7,1,40.27,31,1,5.978885764901122,0.6931471805599453,7.130434722615036,0,Lost Customers,0.903,High
12667,58,1,620.13,4,1,3,8,0,18.79,33,1,4.07753744390572,0.6931471805599453,6.431540399799522,1,Loyal Customers,0.096,Low
12668,12,10,11383.03,5,5,5,15,0,21.24,263,1,2.5649493574615367,2.3978952727983707,9.339966775043798,2,Champions,0.003,Low
12669,151,3,2744.03,3,3,4,10,1,27.17,98,1,5.0238805208462765,1.3862943611198906,7.917547282845659,3,At Risk,0.619,Medium
12670,10,7,3760.29,5,4,5,14,0,32.7,71,1,2.3978952727983707,2.0794415416798357,8.232517262650086,2,Champions,0.002,Low
12671,606,1,2622.48,1,1,4,6,1,58.28,45,1,6.408528791059498,0.6931471805599453,7.872256959693859,3,At Risk,0.96,High
12672,330,2,437.05,2,2,2,6,1,19.87,22,1,5.802118375377063,1.0986122886681098,6.082333059112373,0,Lost Customers,0.976,High
12673,5,3,1230.02,5,3,4,12,0,16.62,68,1,1.791759469228055,1.3862943611198906,7.115598373006169,1,Loyal Customers,0.004,Low
12674,39,4,1970.6,4,3,4,11,0,23.74,52,1,3.6888794541139363,1.6094379124341003,7.586600674831223,1,Loyal Customers,0.094,Low
12675,554,2,957.25,1,2,3,6,1,8.55,111,1,6.318968113746434,1.0986122886681098,6.865108704260664,0,Lost Customers,0.994,High
12676,25,11,2843.09,4,5,4,13,0,26.57,67,1,3.258096538021482,2.4849066497880004,7.952998435992042,2,Champions,0.061,Low
12677,555,2,395.1,1,2,2,5,1,18.81,13,1,6.320768294250582,1.0986122886681098,5.981666704627871,0,Lost Customers,0.996,High
12678,42,21,34281.18,4,5,5,14,0,91.17,199,1,3.7612001156935624,3.091042453358316,10.44238096462203,2,Champions,0.004,Low
12679,59,4,1113.02,4,3,3,10,0,23.19,43,1,4.0943445622221,1.6094379124341003,7.015730373647435,3,At Risk,0.082,Low
12680,1,4,880.81,5,3,3,11,0,16.62,33,1,0.6931471805599453,1.6094379124341003,6.781976613299544,1,Loyal Customers,0.007,Low
12681,15,45,29834.76,5,5,5,15,0,20.95,459,1,2.772588722239781,3.828641396489095,10.303462953068978,2,Champions,0.004,Low
12682,4,52,22950.22,5,5,5,15,0,23.21,327,1,1.6094379124341003,3.970291913552122,10.041126373117194,2,Champions,0.003,Low
12683,4,21,11633.7,5,5,5,15,0,23.89,236,1,1.6094379124341003,3.091042453358316,9.361747291132378,2,Champions,0.003,Low
12684,8,7,2283.63,5,4,4,13,0,21.75,61,1,2.1972245773362196,2.0794415416798357,7.733959364615189,2,Champions,0.006,Low
12685,28,6,2863.08,4,4,4,12,0,18.24,117,1,3.367295829986474,1.9459101490553132,7.960002460651312,2,Champions,0.05,Low
12686,372,1,89.14,2,1,1,4,1,12.73,7,1,5.921578419643816,0.6931471805599453,4.501364017262502,0,Lost Customers,0.993,High
12687,481,2,2138.91,1,2,4,7,1,16.98,126,1,6.1779441140506,1.0986122886681098,7.668519051056749,3,At Risk,0.979,High
12688,114,1,4873.81,3,1,5,9,1,28.5,171,1,4.74493212836325,0.6931471805599453,8.491836408313453,3,At Risk,0.748,High
12689,26,2,1247.61,4,2,4,10,0,17.33,57,1,3.295836866004329,1.0986122886681098,7.1297862115656185,1,Loyal Customers,0.132,Low
12690,206,1,389.01,2,1,2,5,1,24.31,16,1,5.332718793265369,0.6931471805599453,5.966172379820607,0,Lost Customers,0.97,High
12691,28,7,1170.4,4,4,3,11,0,30.01,24,1,3.367295829986474,2.0794415416798357,7.065954893655682,1,Loyal Customers,0.069,Low
12692,637,1,110.95,1,1,1,3,1,8.53,13,1,6.45833828334479,0.6931471805599453,4.718052343044764,0,Lost Customers,0.996,High
12693,127,7,1703.02,3,4,4,11,1,21.56,63,1,4.852030263919617,2.0794415416798357,7.4407454444095835,3,At Risk,0.628,Medium
12694,70,3,1843.35,3,3,4,10,0,22.21,69,1,4.2626798770413155,1.3862943611198906,7.519882190878127,3,At Risk,0.614,Medium
12695,7,7,1407.12,5,4,4,13,0,23.85,46,1,2.0794415416798357,2.0794415416798357,7.2500107603590775,1,Loyal Customers,0.006,Low
12696,435,2,851.91,1,2,3,6,1,17.39,43,1,6.077642243349034,1.0986122886681098,6.748654031960281,0,Lost Customers,0.994,High
12697,29,3,957.59,4,3,3,10,0,23.36,37,1,3.4011973816621555,1.3862943611198906,6.865463454791294,1,Loyal Customers,0.054,Low
12698,590,1,339.75,1,1,2,4,1,21.23,16,1,6.3818160174060985,0.6931471805599453,5.831149070576642,0,Lost Customers,0.998,High
12699,418,1,638.11,1,1,3,5,1,15.56,41,1,6.037870919922137,0.6931471805599453,6.460076583537422,0,Lost Customers,0.99,High
12700,8,4,4939.99,5,3,5,13,0,18.43,193,1,2.1972245773362196,1.6094379124341003,8.505320994961897,2,Champions,0.019,Low
12701,80,6,2446.41,3,4,4,11,0,16.64,118,1,4.394449154672439,1.9459101490553132,7.802785601512003,3,At Risk,0.596,Medium
12702,20,1,219.0,4,1,1,6,0,18.25,12,1,3.044522437723423,0.6931471805599453,5.393627546352362,1,Loyal Customers,0.043,Low
12703,71,4,1006.53,3,3,3,9,0,13.6,56,1,4.276666119016055,1.6094379124341003,6.915257070052459,3,At Risk,0.618,Medium
12704,7,8,2340.84,5,4,4,13,0,26.6,64,1,2.0794415416798357,2.1972245773362196,7.758692224146705,2,Champions,0.008,Low
12705,15,14,11762.1,5,5,5,15,0,19.64,320,1,2.772588722239781,2.70805020110221,9.372722792156985,2,Champions,0.003,Low
12707,292,1,603.42,2,1,2,5,1,18.29,33,1,5.680172609017068,0.6931471805599453,6.404269320519532,0,Lost Customers,0.991,High
12708,30,18,5117.66,4,5,5,14,0,17.29,130,1,3.4339872044851463,2.9444389791664403,8.540647965029224,2,Champions,0.004,Low
12709,15,34,30291.76,5,5,5,15,0,61.82,189,1,2.772588722239781,3.5553480614894135,10.31866401905143,2,Champions,0.004,Low
12710,97,3,1149.02,3,3,3,9,1,14.92,75,1,4.584967478670572,1.3862943611198906,7.047534612510416,3,At Risk,0.629,Medium
12711,612,2,1339.05,1,2,4,7,1,22.32,56,1,6.418364935936212,1.0986122886681098,7.200462205681664,3,At Risk,0.985,High
12712,29,21,6723.03,4,5,5,14,0,26.26,126,1,3.4011973816621555,3.091042453358316,8.813442956148535,2,Champions,0.003,Low
12713,1,1,848.55,5,1,3,9,0,22.33,38,1,0.6931471805599453,0.6931471805599453,6.744706797531768,1,Loyal Customers,0.026,Low
12714,9,12,14093.71,5,5,5,15,0,20.25,436,1,2.302585092994046,2.5649493574615367,9.553554828664682,2,Champions,0.004,Low
12715,106,1,343.36,3,1,2,6,1,17.17,20,1,4.672828834461906,0.6931471805599453,5.841687621789754,0,Lost Customers,0.391,Medium
12716,4,2,1053.49,5,2,3,10,0,15.27,60,1,1.6094379124341003,1.0986122886681098,6.960812516706486,1,Loyal Customers,0.012,Low
12717,151,3,1308.91,3,3,4,10,1,18.44,60,1,5.0238805208462765,1.3862943611198906,7.17771371154501,3,At Risk,0.549,Medium
12718,71,1,238.25,3,1,1,5,0,12.54,19,1,4.276666119016055,0.6931471805599453,5.477509030333064,0,Lost Customers,0.596,Medium
12719,5,2,644.95,5,2,3,10,0,16.54,34,1,1.791759469228055,1.0986122886681098,6.47072210140631,1,Loyal Customers,0.011,Low
