Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Churned,AvgOrderValue,UniqueProducts,UniqueCountries
12816,96,2,572.2,3,2,2,7,1,19.73,27,1
12817,281,3,690.98,2,3,3,8,1,27.64,16,1
12818,262,1,1542.08,2,1,4,7,1,110.15,14,1
12819,458,1,540.52,1,1,2,4,1,28.45,19,1
12820,3,11,2689.52,5,5,4,14,0,16.92,131,1
12821,214,2,220.8,2,2,1,5,1,16.98,13,1
12822,71,2,948.88,3,2,3,8,0,20.63,41,1
12823,75,18,6501.5,3,5,5,13,0,361.19,1,1
12824,60,1,397.12,3,1,2,6,0,15.88,25,1
12825,521,2,518.63,1,2,2,5,1,21.61,20,1
12826,3,12,2800.75,5,5,4,14,0,17.84,93,1
12827,6,3,430.15,5,3,2,10,0,17.21,19,1
12828,3,6,1018.71,5,4,3,12,0,18.19,46,1
12829,337,3,385.3,2,3,2,7,1,20.28,17,1
12830,38,6,6814.64,4,4,5,13,0,179.33,13,1
12831,262,3,451.11,2,3,2,7,1,20.5,16,1
12832,32,2,383.03,4,2,2,8,0,14.19,27,1
12833,145,1,417.38,3,1,2,6,1,17.39,24,1
12834,283,1,312.38,2,1,2,5,1,17.35,18,1
12835,428,41,5996.83,1,5,5,11,1,9.75,138,1
12836,59,15,6559.73,4,5,5,14,0,15.96,280,1
12837,173,2,662.66,3,2,3,8,1,7.53,83,1
12838,34,10,2975.91,4,5,5,14,0,8.36,230,1
12839,3,26,9669.12,5,5,5,15,0,17.45,156,1
12840,144,7,4041.97,3,4,5,12,1,22.97,109,1
12841,5,40,6958.2,5,5,5,15,0,10.8,307,1
12842,70,4,1917.99,3,3,4,10,0,39.96,45,1
12843,66,30,6583.36,3,5,5,13,0,30.06,130,1
12844,29,4,648.6,4,3,3,10,0,6.3,88,1
12845,267,4,354.09,2,3,2,7,1,13.11,26,1
12846,682,1,15.58,1,1,1,3,1,15.58,1,1
12847,22,2,1609.0,4,2,4,10,0,13.52,100,1
12848,676,1,208.0,1,1,1,3,1,13.0,16,1
12849,31,6,3042.47,4,4,5,13,0,21.13,123,1
12850,446,1,330.0,1,1,2,4,1,165.0,2,1
12851,97,2,280.76,3,2,1,6,1,3.65,71,1
12852,295,1,311.55,2,1,2,5,1,18.33,17,1
12853,135,11,3907.5,3,5,5,13,1,26.4,111,1
12854,79,7,2970.97,3,4,5,12,0,11.38,188,1
12855,373,4,612.84,2,3,3,8,1,9.15,65,1
12856,8,6,2170.78,5,4,4,13,0,6.98,155,1
12857,211,6,3688.0,2,4,5,11,1,30.48,71,1
12858,383,1,147.27,2,1,1,4,1,3.98,36,1
12859,459,1,575.1,1,1,2,4,1,27.39,21,1
12860,693,1,54.22,1,1,1,3,1,3.39,16,1
12861,620,1,68.25,1,1,1,3,1,17.06,4,1
12862,426,2,984.62,1,2,3,6,1,7.52,119,1
12863,52,6,2792.55,4,4,4,12,0,58.18,24,1
12864,138,2,299.57,3,2,2,7,1,42.8,5,1
12865,26,4,3323.47,4,3,5,12,0,17.04,156,1
12866,283,3,1227.35,2,3,4,9,1,19.48,58,1
12867,26,13,7829.26,4,5,5,14,0,7.46,365,1
12868,186,8,2043.76,3,4,4,11,1,15.25,86,1
12869,682,1,337.67,1,1,2,4,1,9.13,35,1
12870,375,3,1676.95,2,3,4,9,1,18.03,85,1
12871,84,3,744.02,3,3,3,9,0,41.33,13,1
12872,327,12,3283.96,2,5,5,12,1,8.33,217,1
12873,282,3,2027.3,2,3,4,9,1,57.92,33,1
12874,385,2,948.42,2,2,3,7,1,19.76,44,1
12875,143,5,1356.99,3,4,4,11,1,169.62,2,1
12876,58,4,4081.79,4,3,5,12,0,24.01,117,1
12877,4,20,2942.14,5,5,5,15,0,10.74,149,1
12878,236,2,854.99,2,2,3,7,1,18.19,38,1
12879,45,3,573.22,4,3,2,9,0,57.32,7,1
12880,382,2,640.13,2,2,3,7,1,17.78,32,1
12881,276,1,298.0,2,1,2,5,1,42.57,7,1
12882,9,2,1463.04,5,2,4,11,0,112.54,12,1
12883,25,4,703.47,4,3,3,10,0,16.75,39,1
12884,88,1,309.05,3,1,2,6,0,44.15,7,1
12885,63,3,1175.22,3,3,3,9,0,16.55,66,1
12886,68,2,1378.4,3,2,4,9,0,16.81,75,1
12887,384,1,222.4,2,1,1,4,1,17.11,13,1
12888,214,2,354.12,2,2,2,6,1,70.82,4,1
12889,381,4,385.46,2,3,2,7,1,15.42,25,1
12890,24,2,706.02,4,2,3,9,0,5.23,124,1
12891,186,11,840.5,3,5,3,11,1,76.41,2,1
12892,397,1,263.38,2,1,1,4,1,14.63,18,1
12893,31,1,176.55,4,1,1,6,0,5.7,27,1
12894,575,1,157.35,1,1,1,3,1,7.49,21,1
12895,42,2,372.8,4,2,2,8,0,16.95,22,1
12897,205,4,514.25,2,3,2,7,1,36.73,10,1
12898,464,2,296.21,1,2,2,5,1,10.97,27,1
12899,414,1,366.4,1,1,2,4,1,21.55,17,1
12900,422,1,340.33,1,1,2,4,1,26.18,13,1
12901,9,28,17654.54,5,5,5,15,0,152.19,30,1
12902,265,1,138.68,2,1,1,4,1,13.87,10,1
12903,429,1,833.53,1,1,3,5,1,20.33,41,1
12904,18,2,496.06,5,2,2,9,0,6.99,59,1
12905,577,2,1018.42,1,2,3,6,1,18.86,52,1
12906,12,5,2919.81,5,4,5,14,0,46.35,55,1
12907,396,2,508.91,2,2,2,6,1,20.36,23,1
12908,176,5,1776.0,3,4,4,11,1,355.2,1,1
12909,40,8,3103.19,4,4,5,13,0,19.64,120,1
12910,23,13,5796.52,4,5,5,14,0,42.31,75,1
12911,552,1,1651.72,1,1,4,6,1,7.0,220,1
12912,3,5,1662.3,5,4,4,13,0,69.26,17,1
12913,5,13,6283.24,5,5,5,15,0,68.3,52,1
12914,401,1,223.98,2,1,1,4,1,24.89,9,1
12915,149,4,975.1,3,3,3,9,1,16.25,46,1
12916,139,7,4479.73,3,4,5,12,1,26.04,82,1
12917,128,6,4359.2,3,4,5,12,1,87.18,45,1
12918,626,1,10953.5,1,1,5,7,1,10953.5,1,1
12919,8,6,1335.19,5,4,4,13,0,26.7,34,1
12920,17,4,486.64,5,3,2,10,0,8.25,59,1
12921,9,74,35233.24,5,5,5,15,0,23.5,322,1
12922,161,1,405.38,3,1,2,6,1,14.48,28,1
12923,64,3,770.42,3,3,3,9,0,12.84,54,1
12924,88,12,2469.4,3,5,4,12,0,33.37,56,1
12925,5,3,729.33,5,3,3,11,0,14.59,46,1
12926,411,4,1523.97,1,3,4,8,1,5.82,202,1
12927,395,1,197.31,2,1,1,4,1,17.94,11,1
12928,35,12,4304.89,4,5,5,14,0,24.05,94,1
12929,312,1,117.85,2,1,1,4,1,14.73,8,1
12930,78,2,415.8,3,2,2,7,0,16.63,20,1
12931,22,57,92347.34,4,5,5,14,0,423.61,37,1
12932,539,8,1698.56,1,4,4,9,1,17.88,69,1
12933,24,8,1636.63,4,4,4,12,0,5.66,227,1
12934,737,1,181.65,1,1,1,3,1,90.82,2,1
12935,2,15,4243.86,5,5,5,15,0,16.71,113,1
12936,17,4,1063.9,5,3,3,11,0,17.16,56,1
12937,15,9,3097.61,5,5,5,15,0,14.27,128,1
12938,26,1,114.14,4,1,1,6,0,12.68,9,1
12939,64,20,25264.8,3,5,5,13,0,293.78,24,1
12940,55,2,899.69,4,2,3,9,0,9.37,87,1
12941,724,1,377.49,1,1,2,4,1,13.98,27,1
12942,131,3,675.6,3,3,3,9,1,9.65,68,1
12943,558,2,496.5,1,2,2,5,1,19.86,22,1
12944,36,2,604.51,4,2,2,8,0,20.15,29,1
12945,288,2,900.11,2,2,3,7,1,17.65,47,1
12946,437,1,324.45,1,1,2,4,1,16.22,20,1
12947,144,6,1603.99,3,4,4,11,1,16.54,83,1
12948,16,9,2317.43,5,5,4,14,0,18.54,89,1
12949,31,22,15526.7,4,5,5,14,0,21.72,347,1
12950,2,3,1843.0,5,3,4,12,0,80.13,13,1
12951,9,15,3213.72,5,5,5,15,0,16.57,110,1
12952,6,4,1387.79,5,3,4,12,0,17.57,64,1
12953,10,2,828.81,5,2,3,10,0,17.27,45,1
12954,639,1,162.45,1,1,1,3,1,16.24,10,1
12955,1,11,4757.16,5,5,5,15,0,26.43,81,1
12956,306,4,521.89,2,3,2,7,1,12.43,42,1
12957,10,13,8706.97,5,5,5,15,0,17.77,402,1
12958,400,2,467.34,2,2,2,6,1,9.54,45,1
12959,484,1,150.95,1,1,1,3,1,18.87,8,1
12960,414,4,1322.07,1,3,4,8,1,18.89,49,1
12961,379,1,211.99,2,1,1,4,1,5.3,37,1
12962,7,2,266.39,5,2,1,8,0,16.65,15,1
12963,8,12,3235.79,5,5,5,15,0,18.6,129,1
12964,437,1,132.24,1,1,1,3,1,5.09,26,1
12965,89,1,769.81,3,1,3,7,0,7.13,108,1
12966,10,1,160.18,5,1,1,7,0,16.02,10,1
12967,358,3,2938.52,2,3,5,10,1,45.21,47,1
12968,112,1,135.95,3,1,1,5,1,27.19,5,1
12969,603,1,122.45,1,1,1,3,1,24.49,5,1
12970,7,10,1453.6,5,5,4,14,0,4.21,280,1
12971,4,116,15704.6,5,5,5,15,0,38.59,102,1
12972,414,4,1161.2,1,3,3,7,1,15.08,69,1
12973,414,1,385.55,1,1,2,4,1,64.26,6,1
12974,198,2,408.95,2,2,2,6,1,12.78,27,1
12975,437,6,2100.09,1,4,4,9,1,18.75,92,1
12976,212,8,3156.38,2,4,5,11,1,20.5,106,1
12977,156,4,513.88,3,3,2,8,1,8.86,54,1
12978,385,5,2502.82,2,4,4,10,1,15.35,126,1
12979,729,1,517.7,1,1,2,4,1,9.24,56,1
12980,158,21,16245.78,3,5,5,13,1,312.42,7,1
12981,30,2,372.22,4,2,2,8,0,18.61,12,1
12982,243,8,2744.81,2,4,4,10,1,15.42,139,1
12983,598,1,490.08,1,1,2,4,1,16.34,30,1
12984,19,1,97.5,5,1,1,7,0,24.38,4,1
12985,1,2,1239.38,5,2,4,11,0,16.31,73,1
12986,429,10,2729.84,1,5,4,10,1,26.76,61,1
12987,74,5,1312.21,3,4,4,11,0,19.88,61,1
12988,292,1,505.82,2,1,2,5,1,6.09,75,1
12989,3,33,13551.75,5,5,5,15,0,139.71,50,1
12990,31,7,955.5,4,4,3,11,0,35.39,9,1
12991,23,3,764.82,4,3,3,10,0,17.0,45,1
12992,725,1,93.35,1,1,1,3,1,15.56,6,1
12993,23,8,1259.63,4,4,4,12,0,16.57,57,1
12994,4,3,974.42,5,3,3,11,0,15.97,52,1
12995,85,1,211.32,3,1,1,5,0,70.44,3,1
12996,376,1,355.5,2,1,2,5,1,16.16,22,1
12997,22,8,2110.91,4,4,4,12,0,19.73,65,1
12998,493,3,920.08,1,3,3,7,1,15.86,58,1
12999,196,3,455.88,2,3,2,7,1,16.28,25,1
13000,107,4,1032.5,3,3,3,9,1,16.65,57,1
13001,4,33,24042.65,5,5,5,15,0,23.69,300,1
13002,318,3,414.13,2,3,2,7,1,18.01,19,1
13003,106,3,149.05,3,3,1,7,1,24.84,4,1
13004,12,36,11650.85,5,5,5,15,0,14.3,417,1
13005,174,4,999.68,3,3,3,9,1,17.85,41,1
13006,56,1,81.57,4,1,1,6,0,20.39,4,1
13007,580,1,175.25,1,1,1,3,1,15.93,11,1
13008,323,3,612.13,2,3,3,8,1,17.49,31,1
13009,673,1,234.0,1,1,1,3,1,58.5,4,1
13010,374,2,330.12,2,2,2,6,1,27.51,10,1
13011,372,1,50.55,2,1,1,4,1,16.85,3,1
13012,9,11,2957.83,5,5,5,15,0,19.33,95,1
13013,1,29,11097.43,5,5,5,15,0,22.79,289,1
13014,11,11,5381.08,5,5,5,15,0,24.02,140,1
13015,53,11,6579.78,4,5,5,14,0,18.91,260,1
13016,73,3,789.89,3,3,3,9,0,16.81,39,1
13017,7,1,204.0,5,1,1,7,0,204.0,1,1
13018,16,35,9763.16,5,5,5,15,0,16.19,401,1
13019,379,6,1229.95,2,4,4,10,1,22.36,46,1
13020,563,2,618.96,1,2,3,6,1,15.87,38,1
13021,4,17,4887.24,5,5,5,15,0,19.02,166,1
13022,430,1,65.3,1,1,1,3,1,13.06,5,1
13023,64,3,1449.03,3,3,4,10,0,19.07,69,1
13024,471,2,555.87,1,2,2,5,1,17.93,26,1
13025,732,1,323.39,1,1,2,4,1,24.88,13,1
13026,1,9,1733.08,5,5,4,14,0,21.14,52,1
13027,114,19,17239.2,3,5,5,13,1,202.81,7,1
13028,23,2,661.32,4,2,3,9,0,14.7,40,1
13029,31,5,1927.3,4,4,4,12,0,113.37,13,1
13030,11,2,752.44,5,2,3,10,0,8.18,76,1
13031,407,5,3292.84,2,4,5,11,1,8.09,275,1
13032,52,9,2815.96,4,5,4,13,0,13.6,147,1
13033,357,2,220.55,2,2,1,5,1,16.97,12,1
13034,55,3,756.82,4,3,3,10,0,17.2,42,1
13035,74,3,1364.2,3,3,4,10,0,32.48,27,1
13036,685,1,307.1,1,1,2,4,1,51.18,6,1
13037,138,12,3914.95,3,5,5,13,1,16.87,181,1
13038,80,3,908.46,3,3,3,9,0,32.44,24,1
13039,584,4,1010.73,1,3,3,7,1,18.38,37,1
13040,9,2,676.99,5,2,3,10,0,15.74,38,1
13041,451,4,799.13,1,3,3,7,1,22.83,23,1
13042,598,3,1488.59,1,3,4,8,1,8.09,164,1
13043,273,1,516.42,2,1,2,5,1,39.72,13,1
13044,291,11,4848.05,2,5,5,12,1,11.65,356,1
13045,99,3,808.92,3,3,3,9,1,17.98,41,1
13046,31,3,949.25,4,3,3,10,0,16.95,50,1
13047,32,24,8428.53,4,5,5,14,0,22.3,190,1
13048,14,9,4049.13,5,5,5,15,0,15.28,125,1
13049,64,4,1408.24,3,3,4,10,0,54.16,19,1
13050,15,35,11986.52,5,5,5,15,0,12.18,513,1
13051,579,2,155.8,1,2,1,4,1,38.95,4,1
13052,212,7,3119.33,2,4,5,11,1,12.58,161,1
13053,622,1,127.65,1,1,1,3,1,7.51,17,1
13055,78,4,2321.11,3,3,4,10,0,15.07,145,1
13056,551,1,209.48,1,1,1,3,1,11.03,18,1
13057,530,3,709.59,1,3,3,7,1,17.74,34,1
13058,25,3,271.4,4,3,1,8,0,33.92,5,1
13059,250,10,2291.77,2,5,4,11,1,11.57,155,1
13060,254,1,307.53,2,1,2,5,1,20.5,15,1
13061,72,1,248.61,3,1,1,5,0,24.86,10,1
13062,191,1,346.98,2,1,2,5,1,31.54,11,1
13063,481,1,188.4,1,1,1,3,1,15.7,12,1
13064,13,6,1666.84,5,4,4,13,0,17.92,58,1
13065,373,5,1055.05,2,4,3,9,1,17.02,49,1
13066,24,2,470.8,4,2,2,8,0,9.81,48,1
13067,82,3,508.51,3,3,2,8,0,15.89,24,1
13068,10,2,344.0,5,2,2,9,0,172.0,1,1
13069,1,38,9284.45,5,5,5,15,0,8.94,573,1
13070,192,4,751.7,2,3,3,8,1,22.78,12,1
13071,612,1,129.22,1,1,1,3,1,10.77,12,1
13072,267,1,177.15,2,1,1,4,1,25.31,7,1
13073,411,2,418.08,1,2,2,5,1,15.48,25,1
13074,511,4,1378.74,1,3,4,8,1,47.54,26,1
13075,130,1,919.61,3,1,3,7,1,41.8,22,1
13076,458,1,135.4,1,1,1,3,1,15.04,9,1
13077,1,11,2740.65,5,5,4,14,0,8.3,208,1
13078,3,57,29018.06,5,5,5,15,0,36.69,153,1
13079,4,6,419.18,5,4,2,11,0,24.66,11,1
13080,179,4,280.73,3,3,1,7,1,14.78,17,1
13081,12,28,56838.37,5,5,5,15,0,24.93,738,1
13082,126,21,7335.75,3,5,5,13,1,56.87,99,1
13083,4,3,395.43,5,3,2,10,0,17.97,19,1
13084,492,1,122.4,1,1,1,3,1,61.2,2,1
13085,158,8,2433.28,3,4,4,11,1,28.97,50,1
13086,383,1,439.33,2,1,2,5,1,9.35,47,1
13087,726,1,313.64,1,1,2,4,1,20.91,15,1
13088,417,1,236.11,1,1,1,3,1,11.81,19,1
13089,3,203,113416.91,5,5,5,15,0,34.21,857,1
13090,9,24,13091.74,5,5,5,15,0,47.78,163,1
13091,28,3,2321.82,4,3,4,11,0,51.6,41,1
13092,71,12,2140.28,3,5,4,12,0,20.38,52,1
13093,276,55,54144.25,2,5,5,12,1,52.21,199,1
13094,21,13,2209.44,4,5,4,13,0,76.19,5,1
13095,71,1,74.4,3,1,1,5,0,12.4,6,1
13096,394,1,419.7,2,1,2,5,1,419.7,1,1
13097,33,28,13324.1,4,5,5,14,0,13.27,390,1
13098,1,28,28882.44,5,5,5,15,0,50.49,156,1
13099,99,1,207.36,3,1,1,5,1,207.36,1,1
13101,234,4,695.4,2,3,3,8,1,13.64,48,1
13102,1,37,11380.1,5,5,5,15,0,23.66,212,1
13103,40,3,709.64,4,3,3,10,0,21.5,27,1
13104,3,9,1709.1,5,5,4,14,0,56.97,15,1
13105,436,1,72.0,1,1,1,3,1,72.0,1,1
13106,133,2,603.46,3,2,2,7,1,37.72,15,1
13107,44,9,5253.07,4,5,5,14,0,29.51,142,1
13108,373,2,748.46,2,2,3,7,1,21.38,27,1
13109,60,3,1134.03,3,3,3,9,0,16.2,57,1
13110,31,12,2957.47,4,5,5,14,0,11.74,167,1
13111,719,1,321.88,1,1,2,4,1,26.82,12,1
13112,541,1,20.6,1,1,1,3,1,10.3,2,1
13113,1,37,18230.07,5,5,5,15,0,48.36,166,1
13114,731,1,234.38,1,1,1,3,1,14.65,16,1
13115,12,10,5494.7,5,5,5,15,0,17.5,178,1
13116,138,1,501.14,3,1,2,6,1,16.7,30,1
13117,22,18,2255.66,4,5,4,13,0,13.92,122,1
13118,20,9,2415.41,4,5,4,13,0,16.32,111,1
13119,669,1,134.9,1,1,1,3,1,12.26,11,1
13120,239,1,30.6,2,1,1,4,1,30.6,1,1
13121,269,1,283.73,2,1,1,4,1,5.67,50,1
13122,94,2,922.39,3,2,3,8,1,16.77,54,1
13123,473,2,506.75,1,2,2,5,1,11.26,36,1
13124,90,4,4641.66,3,3,5,11,0,16.4,216,1
13125,524,1,148.62,1,1,1,3,1,7.43,20,1
13126,5,13,3774.81,5,5,5,15,0,15.86,183,1
13127,78,1,259.17,3,1,1,5,0,17.28,15,1
13128,631,1,263.5,1,1,1,3,1,263.5,1,1
13129,452,2,233.25,1,2,1,4,1,21.2,10,1
13130,94,1,64.0,3,1,1,5,1,32.0,2,1
13131,23,7,3313.77,4,4,5,13,0,22.24,107,1
13132,262,1,77.3,2,1,1,4,1,25.77,3,1
13133,274,3,200.45,2,3,1,6,1,16.7,12,1
13134,86,6,2475.23,3,4,4,11,0,20.46,110,1
13135,197,2,3371.45,2,2,5,9,1,187.3,18,1
13136,56,13,6274.56,4,5,5,14,0,19.92,204,1
13137,11,16,7586.94,5,5,5,15,0,5.44,628,1
13138,22,7,1274.01,4,4,4,12,0,14.99,41,1
13139,16,8,8202.98,5,4,5,14,0,30.95,214,1
13140,108,5,1054.92,3,4,3,10,1,10.05,89,1
13141,85,17,7656.08,3,5,5,13,0,18.06,285,1
13142,19,1,307.09,5,1,2,8,0,13.35,23,1
13143,585,1,405.1,1,1,2,4,1,17.61,23,1
13144,333,2,135.35,2,2,1,5,1,22.56,6,1
13145,40,7,1128.52,4,4,3,11,0,125.39,5,1
13146,26,1,228.91,4,1,1,6,0,13.47,16,1
13147,10,4,712.8,5,3,3,11,0,178.2,1,1
13148,29,26,8497.82,4,5,5,14,0,11.14,451,1
13149,14,4,1676.06,5,3,4,12,0,19.49,76,1
13150,484,3,449.97,1,3,2,6,1,56.25,7,1
13151,296,3,2465.21,2,3,4,9,1,15.6,131,1
13152,417,7,2146.38,1,4,4,9,1,15.9,114,1
13153,6,1,486.22,5,1,2,8,0,32.41,15,1
13154,399,3,1624.84,2,3,4,9,1,17.47,78,1
13155,33,6,1370.48,4,4,4,12,0,12.24,79,1
13156,385,3,1586.54,2,3,4,9,1,15.26,94,1
13157,49,9,5687.36,4,5,5,14,0,22.66,173,1
13158,95,5,1508.18,3,4,4,11,1,15.08,70,1
13159,9,4,1429.35,5,3,4,12,0,11.91,114,1
13160,22,1,91.8,4,1,1,6,0,22.95,4,1
13161,313,2,472.13,2,2,2,6,1,14.31,30,1
13162,122,16,9275.49,3,5,5,13,1,38.97,186,1
13163,610,1,17.65,1,1,1,3,1,8.82,2,1
13164,569,2,372.2,1,2,2,5,1,37.22,7,1
13165,46,3,1451.16,4,3,4,11,0,29.62,47,1
13166,283,2,875.93,2,2,3,7,1,12.88,55,1
13167,19,5,1125.15,5,4,3,12,0,13.89,64,1
13168,36,5,1840.73,4,4,4,12,0,10.64,127,1
13169,64,3,840.08,3,3,3,9,0,46.67,16,1
13170,27,1,108.81,4,1,1,6,0,3.63,29,1
13171,22,3,468.41,4,3,2,9,0,10.18,37,1
13172,400,1,69.6,2,1,1,4,1,69.6,1,1
13173,4,11,2399.82,5,5,4,14,0,11.11,160,1
13174,16,12,7995.36,5,5,5,15,0,8.52,602,1
13175,582,2,831.45,1,2,3,6,1,18.08,40,1
13176,46,1,481.49,4,1,2,7,0,7.19,66,1
13177,65,2,512.2,3,2,2,7,0,17.07,23,1
13178,26,21,14059.19,4,5,5,14,0,20.46,194,1
13179,619,1,572.31,1,1,2,4,1,16.83,34,1
13180,607,1,86.1,1,1,1,3,1,21.52,4,1
13181,381,1,359.69,2,1,2,5,1,18.93,19,1
13182,45,1,121.18,4,1,1,6,0,11.02,11,1
13183,8,15,7036.18,5,5,5,15,0,45.1,64,1
13184,15,10,1668.95,5,5,4,14,0,9.32,138,1
13185,268,1,71.4,2,1,1,4,1,71.4,1,1
13186,40,3,1575.89,4,3,4,11,0,19.95,69,1
13187,337,4,341.36,2,3,2,7,1,6.1,51,1
13188,11,1,114.6,5,1,1,7,0,57.3,2,1
13189,19,2,260.68,5,2,1,8,0,8.99,29,1
13190,544,3,570.66,1,3,2,6,1,33.57,16,1
13191,658,1,164.69,1,1,1,3,1,2.79,58,1
13192,95,6,2558.58,3,4,4,11,1,15.79,135,1
13193,61,1,112.08,3,1,1,5,0,4.48,22,1
13194,136,2,472.78,3,2,2,7,1,47.28,10,1
13195,414,1,136.73,1,1,1,3,1,2.97,43,1
13196,11,7,3068.84,5,4,5,14,0,16.32,141,1
13197,610,1,373.01,1,1,2,4,1,19.63,19,1
13198,10,8,4974.23,5,4,5,14,0,15.84,265,1
13199,4,67,15964.21,5,5,5,15,0,78.64,61,1
13200,19,4,870.09,5,3,3,11,0,18.92,42,1
13201,502,4,1233.06,1,3,4,8,1,14.34,65,1
13202,394,7,1580.3,2,4,4,10,1,22.9,55,1
13203,10,10,2648.25,5,5,4,14,0,15.67,158,1
13204,731,1,966.66,1,1,3,5,1,16.96,57,1
13205,443,1,2803.2,1,1,4,6,1,2803.2,1,1
13206,400,13,8308.19,2,5,5,12,1,14.68,393,1
13207,15,4,535.86,5,3,2,10,0,41.22,10,1
13208,59,9,1976.3,4,5,4,13,0,7.84,198,1
13209,30,13,8509.51,4,5,5,14,0,23.25,284,1
13210,94,1,353.48,3,1,2,6,1,16.07,22,1
13211,10,10,2618.77,5,5,4,14,0,13.03,98,1
13212,20,3,786.83,4,3,3,10,0,5.58,128,1
13213,57,11,3851.52,4,5,5,14,0,18.88,181,1
13214,418,7,3264.23,1,4,5,10,1,14.25,207,1
13215,402,1,81.6,2,1,1,4,1,81.6,1,1
13216,268,1,333.74,2,1,2,5,1,66.75,5,1
13217,122,4,666.48,3,3,3,9,1,133.3,3,1
13218,127,1,62.64,3,1,1,5,1,12.53,5,1
13219,618,1,76.23,1,1,1,3,1,6.93,11,1
13220,78,5,1336.09,3,4,4,11,0,25.21,46,1
13221,240,2,847.41,2,2,3,7,1,12.84,62,1
13222,577,1,88.5,1,1,1,3,1,88.5,1,1
13223,200,6,969.12,2,4,3,9,1,74.55,8,1
13224,60,2,2155.95,3,2,4,9,0,19.96,101,1
13225,3,16,16260.07,5,5,5,15,0,130.08,60,1
13226,273,2,312.46,2,2,2,6,1,11.16,28,1
13227,202,1,257.7,2,1,1,4,1,28.63,9,1
13228,81,1,358.0,3,1,2,6,0,179.0,2,1
13229,226,1,160.95,2,1,1,4,1,16.1,10,1
13230,4,30,6120.01,5,5,5,15,0,4.89,653,1
13232,13,7,1328.35,5,4,4,13,0,6.58,147,1
13233,74,4,1176.46,3,3,3,9,0,15.48,74,1
13234,673,2,346.5,1,2,2,5,1,5.68,56,1
13235,212,1,1031.07,2,1,3,6,1,17.78,53,1
13236,25,2,744.85,4,2,3,9,0,20.69,34,1
13237,388,1,643.0,2,1,3,6,1,26.79,24,1
13238,17,6,1006.63,5,4,3,12,0,21.42,24,1
13239,262,5,1594.69,2,4,4,10,1,17.15,86,1
13240,96,8,1475.79,3,4,4,11,1,7.34,160,1
13241,412,1,112.53,1,1,1,3,1,2.81,40,1
13242,112,7,699.4,3,4,3,10,1,19.98,19,1
13243,203,5,1220.38,2,4,3,9,1,5.95,165,1
13244,93,1,121.74,3,1,1,5,1,4.51,27,1
13245,51,2,989.22,4,2,3,9,0,21.98,43,1
13246,18,11,3351.75,5,5,5,15,0,9.03,229,1
13247,18,4,501.12,5,3,2,10,0,20.04,18,1
13248,125,2,465.68,3,2,2,7,1,17.91,25,1
13249,92,9,1608.93,3,5,4,12,1,45.97,21,1
13250,461,2,253.09,1,2,1,4,1,13.32,17,1
13251,402,1,252.68,2,1,1,4,1,10.11,25,1
13252,394,2,399.3,2,2,2,6,1,21.02,19,1
13253,157,4,2951.11,3,3,5,11,1,39.35,73,1
13254,376,1,51.41,2,1,1,4,1,12.85,4,1
13255,9,3,678.76,5,3,3,11,0,26.11,26,1
13257,436,1,149.75,1,1,1,3,1,21.39,7,1
13258,12,5,1009.43,5,4,3,12,0,22.94,29,1
13259,62,9,1402.54,3,5,4,12,0,4.48,234,1
13260,61,1,557.62,3,1,2,6,0,69.7,8,1
13261,269,2,944.1,2,2,3,7,1,104.9,8,1
13262,263,3,573.45,2,3,2,7,1,11.47,48,1
13263,1,39,8676.2,5,5,5,15,0,4.55,507,1
13264,443,1,722.56,1,1,3,5,1,19.01,38,1
13265,53,5,2092.66,4,4,4,12,0,23.25,66,1
13266,11,19,6135.04,5,5,5,15,0,19.98,154,1
13267,3,36,9429.81,5,5,5,15,0,22.94,152,1
13268,18,11,3174.75,5,5,5,15,0,7.33,257,1
13269,1,28,8537.32,5,5,5,15,0,17.57,238,1
13270,366,1,590.0,2,1,2,5,1,590.0,1,1
13271,37,1,211.49,4,1,1,6,0,2.43,79,1
13272,31,2,276.56,4,2,1,7,0,18.44,15,1
13273,113,1,138.98,3,1,1,5,1,8.69,16,1
13274,409,1,360.85,2,1,2,5,1,18.99,19,1
13275,384,2,238.86,2,2,1,5,1,4.98,48,1
13276,64,5,1891.91,3,4,4,11,0,7.92,209,1
13277,16,7,523.3,5,4,2,11,0,22.75,10,1
13278,41,4,1435.85,4,3,4,11,0,13.29,80,1
13279,78,1,137.75,3,1,1,5,0,15.31,9,1
13280,122,7,2293.33,3,4,4,11,1,11.19,159,1
13281,439,1,350.85,1,1,2,4,1,15.95,22,1
13282,18,4,1313.19,5,3,4,12,0,25.75,42,1
13283,60,4,373.36,3,3,2,8,0,18.67,19,1
13284,331,1,201.19,2,1,1,4,1,15.48,13,1
13285,23,6,3364.59,4,4,5,13,0,14.57,182,1
13286,600,1,734.91,1,1,3,5,1,15.0,46,1
13287,603,3,781.59,1,3,3,7,1,14.75,46,1
13288,443,5,927.61,1,4,3,8,1,92.76,7,1
13289,724,1,307.95,1,1,2,4,1,19.25,16,1
13290,438,1,208.63,1,1,1,3,1,208.63,1,1
13291,156,11,3270.79,3,5,5,13,1,10.29,155,1
13292,39,5,994.51,4,4,3,11,0,16.86,55,1
